conversation_id,luhf_tag,escalation,total_turns,user_turns_before_escalation,total_user_turns,nlu_positive_count,nlu_neutral_count,nlu_negative_count,nlg_positive_count,nlg_neutral_count,nlg_negative_count,nlg_neg_intents,last_bot_intent,nlu_trajectory_index,nlg_trajectory_index,composite_trajectory_index,nlu_density_index,composite_density_index,adjusted_composite_index,last_turn_speaker,transfer_assumed_success,escalation_final_turn_proximity,early_escalation_but_luhf,pre_escalation_final4_score,final4_turns_composite_score,final4_score_with_length_penalty
8336,not_luhf,not_escalation,22,10,10,5,2,3,0,11,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2,0.045454545454545456,0.33287108369807955,nlu,False,False,False,0,0,0.0
8337,luhf,not_escalation,17,7,7,4,3,0,0,9,1,disambiguate_user_profile,propose_date,4,-1,3,0.5714285714285714,0.17647058823529413,1.28224479584618,nlg,False,False,False,0,0,0.0
8338,not_luhf,not_escalation,20,9,9,5,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
8339,not_luhf,not_escalation,21,10,10,4,4,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.2,0.047619047619047616,0.3499377491111553,nlu,False,False,False,2,2,0.6998754982223107
8340,luhf,not_escalation,35,16,16,4,6,6,0,19,0,,ask_time_preference,-2,0,-2,-0.125,-0.05714285714285714,-0.3475478869008903,nlg,False,False,False,-1,-1,-0.17377394345044514
8341,not_luhf,not_escalation,18,8,8,4,2,2,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,False,False,False,2,2,0.8131393194811982
8342,not_luhf,not_escalation,21,9,9,5,3,1,1,11,0,,confirm_change_schedule,4,1,5,0.4444444444444444,0.23809523809523808,1.7496887455557766,nlg,False,False,False,2,2,0.6998754982223107
8343,luhf,not_escalation,39,18,18,9,3,6,0,20,1,disambiguate_user_profile,time_asked_unavailable_propose_new,3,-1,2,0.16666666666666666,0.05128205128205128,0.28454814317302707,nlg,False,False,False,0,0,0.0
8344,not_luhf,not_escalation,18,8,8,3,3,2,0,10,0,,transportation_of_device,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlg,False,False,False,0,0,0.0
8345,not_luhf,not_escalation,25,10,10,4,4,2,0,11,4,"disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,2,-4,-2,0.2,-0.08,-0.5730095937203802,nlg,False,False,False,-2,-2,-0.5730095937203802
8346,not_luhf,not_escalation,25,11,11,5,5,1,0,13,1,disambiguate_user_profile,propose_date,4,-1,3,0.36363636363636365,0.12,0.8595143905805702,nlg,False,False,False,2,2,0.5730095937203802
8347,luhf,not_escalation,21,9,9,4,3,2,0,11,1,disambiguate_user_profile,propose_date,2,-1,1,0.2222222222222222,0.047619047619047616,0.3499377491111553,nlg,False,False,False,1,1,0.3499377491111553
8348,not_luhf,not_escalation,18,8,8,3,3,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlu,False,False,False,2,2,0.8131393194811982
8349,luhf,not_escalation,20,9,9,3,5,1,0,11,0,,ask_additional_service,2,0,2,0.2222222222222222,0.1,0.7357588823428847,nlg,False,False,False,0,0,0.0
8350,not_luhf,not_escalation,22,10,10,5,3,2,0,10,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,3,-2,1,0.3,0.045454545454545456,0.33287108369807955,nlu,False,False,False,2,2,0.6657421673961591
8351,not_luhf,not_escalation,27,13,13,7,2,4,1,12,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.23076923076923078,0.1111111111111111,0.7777207819376746,nlu,False,False,False,4,4,1.036961042583566
8352,not_luhf,not_escalation,25,11,11,4,4,3,0,12,2,"disambiguate_user_profile,disambiguate_user_profile",time_asked_unavailable_propose_new,1,-2,-1,0.09090909090909091,-0.04,-0.2865047968601901,nlg,False,False,False,0,0,0.0
8353,not_luhf,not_escalation,18,8,8,5,0,3,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
8354,luhf,not_escalation,27,12,12,7,4,1,0,14,1,disambiguate_user_profile,propose_date,6,-1,5,0.5,0.18518518518518517,1.2962013032294575,nlg,False,False,False,0,0,0.0
8355,not_luhf,not_escalation,18,8,8,3,2,3,0,9,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05555555555555555,-0.4065696597405991,nlu,False,False,False,0,0,0.0
8356,luhf,not_escalation,25,11,11,3,5,3,0,13,1,disambiguate_user_profile,time_asked_unavailable_propose_new,0,-1,-1,0.0,-0.04,-0.2865047968601901,nlg,False,False,False,0,0,0.0
8357,not_luhf,not_escalation,27,11,11,3,8,0,0,15,1,did_not_understand,propose_date,3,-1,2,0.2727272727272727,0.07407407407407407,0.518480521291783,nlg,False,False,False,0,0,0.0
8358,not_luhf,not_escalation,26,12,12,3,5,4,0,13,1,disambiguate_user_profile,ask_time_preference,-1,-1,-2,-0.08333333333333333,-0.07692307692307693,-0.5450635860680252,nlu,False,False,False,0,0,0.0
8359,luhf,not_escalation,27,12,12,5,6,1,1,14,0,,confirm_date_scheduled,4,1,5,0.3333333333333333,0.18518518518518517,1.2962013032294575,nlg,False,False,False,3,3,0.7777207819376746
8360,not_luhf,not_escalation,25,12,12,3,7,2,0,13,0,,transportation_of_device,1,0,1,0.08333333333333333,0.04,0.2865047968601901,nlu,False,False,False,0,0,0.0
8361,not_luhf,not_escalation,21,10,10,5,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2,0.047619047619047616,0.3499377491111553,nlu,False,False,False,0,0,0.0
8362,not_luhf,not_escalation,25,11,11,4,5,2,1,13,0,,confirm_date_scheduled,2,1,3,0.18181818181818182,0.12,0.8595143905805702,nlg,False,False,False,2,2,0.5730095937203802
8363,not_luhf,not_escalation,25,11,11,4,5,2,1,13,0,,confirm_date_scheduled,2,1,3,0.18181818181818182,0.12,0.8595143905805702,nlg,False,False,False,2,2,0.5730095937203802
8364,not_luhf,not_escalation,19,8,8,4,2,2,0,8,3,"disambiguate_user_profile,disambiguate_user_profile,did_not_understand",inform_schedule_inspection,2,-3,-1,0.25,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,0,0,0.0
8365,not_luhf,not_escalation,20,9,9,4,4,1,0,11,0,,transportation_of_device,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlg,False,False,False,0,0,0.0
8366,not_luhf,not_escalation,24,11,11,5,6,0,0,13,0,,propose_date,5,0,5,0.45454545454545453,0.20833333333333334,1.50597105956101,nlu,False,False,False,2,2,0.602388423824404
8367,not_luhf,not_escalation,24,12,12,5,4,3,0,11,1,disambiguate_user_profile,propose_date,2,-1,1,0.16666666666666666,0.041666666666666664,0.301194211912202,nlu,False,False,False,2,2,0.602388423824404
8368,luhf,not_escalation,19,8,8,3,4,1,0,10,1,disambiguate_user_profile,propose_earliest_time,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,1,1,0.3867410234545012
8369,not_luhf,not_escalation,22,10,10,4,5,1,1,10,1,disambiguate_user_profile,propose_date,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlu,False,False,False,2,2,0.6657421673961591
8370,not_luhf,not_escalation,32,15,15,8,4,3,1,13,3,"disambiguate_user_profile,disambiguate_user_profile,asked_date_too_far",confirm_date_scheduled,5,-2,3,0.3333333333333333,0.09375,0.6056895539839662,nlu,False,False,False,3,3,0.6056895539839662
8371,not_luhf,not_escalation,19,9,9,3,6,0,0,10,0,,ask_desired_service,3,0,3,0.3333333333333333,0.15789473684210525,1.1602230703635035,nlu,False,False,False,0,0,0.0
8372,not_luhf,not_escalation,18,8,8,2,4,2,0,9,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05555555555555555,-0.4065696597405991,nlu,False,False,False,0,0,0.0
8373,luhf,not_escalation,28,12,12,4,5,3,0,14,2,"failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,1,-2,-1,0.08333333333333333,-0.03571428571428571,-0.24659696394160643,nlg,False,False,False,0,0,0.0
8374,luhf,not_escalation,24,10,10,4,3,3,0,12,2,"disambiguate_user_profile,asked_date_too_far",propose_date,1,-2,-1,0.1,-0.041666666666666664,-0.301194211912202,nlg,False,False,False,0,0,0.0
8375,not_luhf,not_escalation,20,8,8,5,2,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2,1.4715177646857693,nlu,False,False,False,3,3,1.103638323514327
8376,not_luhf,not_escalation,19,9,9,3,4,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.1111111111111111,0.05263157894736842,0.3867410234545012,nlu,False,False,False,1,1,0.3867410234545012
8377,not_luhf,not_escalation,18,8,8,4,1,3,0,10,0,,ask_time_preference,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlu,False,False,False,0,0,0.0
8378,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
8379,not_luhf,not_escalation,17,7,7,2,3,2,0,9,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.058823529411764705,-0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
8380,luhf,not_escalation,37,17,17,6,5,6,0,19,1,disambiguate_user_profile,time_asked_unavailable_propose_new,0,-1,-1,0.0,-0.02702702702702703,-0.1572371663136276,nlg,False,False,False,2,2,0.3144743326272552
8381,not_luhf,not_escalation,21,9,9,4,3,2,0,11,1,disambiguate_user_profile,propose_date,2,-1,1,0.2222222222222222,0.047619047619047616,0.3499377491111553,nlg,False,False,False,0,0,0.0
8382,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8383,luhf,not_escalation,25,11,11,3,4,4,0,13,1,disambiguate_user_profile,ask_time_preference,-1,-1,-2,-0.09090909090909091,-0.08,-0.5730095937203802,nlg,False,False,False,0,0,0.0
8384,luhf,not_escalation,31,14,14,7,2,5,0,16,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.14285714285714285,0.03225806451612903,0.21224797382674304,nlg,False,False,False,0,0,0.0
8385,not_luhf,not_escalation,18,8,8,4,2,2,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,False,False,False,0,0,0.0
8386,luhf,not_escalation,36,16,16,8,2,6,1,18,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,0,2,0.125,0.05555555555555555,0.33059777644317306,nlg,False,False,False,0,0,0.0
8387,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,1,1,0.3867410234545012
8388,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
8389,not_luhf,not_escalation,18,8,8,4,2,2,0,9,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,False,False,False,2,2,0.8131393194811982
8390,luhf,not_escalation,37,17,17,5,7,5,0,20,0,,propose_date,0,0,0,0.0,0.0,0.0,nlg,False,False,False,1,1,0.1572371663136276
8391,not_luhf,not_escalation,18,8,8,3,5,0,0,10,0,,ask_additional_service,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlg,False,False,False,0,0,0.0
8392,not_luhf,not_escalation,18,8,8,4,3,1,0,9,1,disambiguate_user_profile,ask_time_preference,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,0,0,0.0
8393,luhf,not_escalation,23,10,10,3,6,1,1,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,0,2,0.2,0.08695652173913043,0.6332735387581063,nlg,False,False,False,1,1,0.31663676937905316
8394,not_luhf,not_escalation,26,12,12,6,4,2,1,12,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3333333333333333,0.15384615384615385,1.0901271721360504,nlu,False,False,False,3,3,0.8175953791020378
8395,luhf,not_escalation,19,8,8,3,4,1,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,1,1,0.3867410234545012
8396,not_luhf,not_escalation,21,9,9,6,3,0,1,10,1,disambiguate_user_profile,time_asked_unavailable_propose_new,6,0,6,0.6666666666666666,0.2857142857142857,2.099626494666932,nlu,False,False,False,2,2,0.6998754982223107
8397,not_luhf,not_escalation,21,9,9,3,4,2,0,11,1,disambiguate_user_profile,propose_date,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,1,1,0.3499377491111553
8398,luhf,not_escalation,27,12,12,3,5,4,1,12,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,-1,-1,-2,-0.08333333333333333,-0.07407407407407407,-0.518480521291783,nlg,False,False,False,2,2,0.518480521291783
8399,not_luhf,not_escalation,21,9,9,5,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.14285714285714285,1.049813247333466,nlg,False,False,False,3,3,1.049813247333466
8400,not_luhf,not_escalation,19,9,9,5,2,2,0,9,1,disambiguate_user_profile,ask_time_preference,3,-1,2,0.3333333333333333,0.10526315789473684,0.7734820469090024,nlu,False,False,False,0,0,0.0
8401,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
8402,luhf,not_escalation,39,18,18,5,8,5,1,18,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,0,-1,-1,0.0,-0.02564102564102564,-0.14227407158651353,nlg,False,False,False,-1,-1,-0.14227407158651353
8403,not_luhf,not_escalation,18,8,8,5,1,2,0,9,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,2,2,0.8131393194811982
8404,not_luhf,not_escalation,20,9,9,3,3,3,0,10,1,disambiguate_user_profile,propose_other_transportation_of_device,0,-1,-1,0.0,-0.05,-0.36787944117144233,nlg,False,False,False,-2,-2,-0.7357588823428847
8405,not_luhf,not_escalation,42,20,20,6,7,7,1,21,0,,confirm_date_scheduled,-1,1,0,-0.05,0.0,0.0,nlu,False,False,False,3,3,0.3673692847589457
8406,not_luhf,not_escalation,22,10,10,3,6,1,0,11,1,disambiguate_user_profile,transportation_of_device,2,-1,1,0.2,0.045454545454545456,0.33287108369807955,nlg,False,False,False,0,0,0.0
8407,luhf,not_escalation,33,15,15,4,6,5,0,18,0,,ask_time_preference,-1,0,-1,-0.06666666666666667,-0.030303030303030304,-0.19204990862075408,nlg,False,False,False,0,0,0.0
8408,not_luhf,not_escalation,21,9,9,3,3,3,1,9,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,0,-1,-1,0.0,-0.047619047619047616,-0.3499377491111553,nlg,False,False,False,2,2,0.6998754982223107
8409,not_luhf,not_escalation,27,12,12,6,6,0,2,12,1,disambiguate_user_profile,confirm_date_scheduled,6,1,7,0.5,0.25925925925925924,1.8146818245212406,nlu,False,False,False,3,3,0.7777207819376746
8410,not_luhf,not_escalation,19,8,8,4,3,1,0,10,1,disambiguate_user_profile,ask_time_preference,3,-1,2,0.375,0.10526315789473684,0.7734820469090024,nlg,False,False,False,-1,-1,-0.3867410234545012
8411,not_luhf,not_escalation,17,8,8,2,4,2,0,7,2,"disambiguate_user_profile,disambiguate_user_profile",transportation_of_device,0,-2,-2,0.0,-0.11764705882352941,-0.8548298638974533,nlu,False,False,False,0,0,0.0
8412,not_luhf,not_escalation,19,8,8,4,3,1,0,10,1,disambiguate_user_profile,time_asked_unavailable_propose_new,3,-1,2,0.375,0.10526315789473684,0.7734820469090024,nlg,False,False,False,0,0,0.0
8413,not_luhf,not_escalation,20,9,9,6,2,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5555555555555556,0.25,1.8393972058572117,nlu,False,False,False,3,3,1.103638323514327
8414,not_luhf,not_escalation,23,10,10,4,4,2,0,13,0,,propose_date,2,0,2,0.2,0.08695652173913043,0.6332735387581063,nlg,False,False,False,1,1,0.31663676937905316
8415,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
8416,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
8417,not_luhf,not_escalation,24,11,11,3,4,4,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,-1,-1,-2,-0.09090909090909091,-0.08333333333333333,-0.602388423824404,nlu,False,False,False,2,2,0.602388423824404
8418,luhf,not_escalation,38,17,17,5,5,7,4,16,1,no_pre_existing_schedule,propose_date,-2,3,1,-0.11764705882352941,0.02631578947368421,0.14956861922263504,nlg,False,False,False,0,0,0.0
8419,not_luhf,not_escalation,19,8,8,4,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.10526315789473684,0.7734820469090024,nlg,False,False,False,2,2,0.7734820469090024
8420,not_luhf,not_escalation,22,10,10,3,5,2,0,10,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,1,-2,-1,0.1,-0.045454545454545456,-0.33287108369807955,nlu,False,False,False,-1,-1,-0.33287108369807955
8421,not_luhf,not_escalation,21,9,9,3,4,2,0,11,1,disambiguate_user_profile,propose_date,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,0,0,0.0
8422,not_luhf,not_escalation,26,12,12,6,3,3,0,13,1,disambiguate_user_profile,ask_time_preference,3,-1,2,0.25,0.07692307692307693,0.5450635860680252,nlu,False,False,False,0,0,0.0
8423,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
8424,not_luhf,not_escalation,18,8,8,5,1,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
8425,not_luhf,not_escalation,21,9,9,6,2,1,1,10,1,transportation_type_unavailable,confirm_change_schedule,5,0,5,0.5555555555555556,0.23809523809523808,1.7496887455557766,nlu,False,False,False,3,3,1.049813247333466
8426,not_luhf,not_escalation,19,9,9,2,5,2,0,10,0,,ask_additional_service,0,0,0,0.0,0.0,0.0,nlu,False,False,False,-1,-1,-0.3867410234545012
8427,not_luhf,not_escalation,19,8,8,4,1,3,0,11,0,,time_asked_unavailable_propose_new,1,0,1,0.125,0.05263157894736842,0.3867410234545012,nlg,False,False,False,1,1,0.3867410234545012
8428,luhf,not_escalation,25,11,11,5,4,2,0,13,1,disambiguate_user_profile,propose_date,3,-1,2,0.2727272727272727,0.08,0.5730095937203802,nlg,False,False,False,2,2,0.5730095937203802
8429,not_luhf,not_escalation,21,10,10,5,4,1,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,4,-2,2,0.4,0.09523809523809523,0.6998754982223107,nlu,False,False,False,2,2,0.6998754982223107
8430,not_luhf,not_escalation,19,8,8,3,3,2,0,10,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,0,0,0.0
8431,not_luhf,not_escalation,21,9,9,3,5,1,0,11,1,disambiguate_user_profile,propose_date,2,-1,1,0.2222222222222222,0.047619047619047616,0.3499377491111553,nlg,False,False,False,1,1,0.3499377491111553
8432,not_luhf,not_escalation,24,11,11,6,3,2,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.16666666666666666,1.204776847648808,nlu,False,False,False,3,3,0.9035826357366061
8433,not_luhf,not_escalation,17,8,8,1,5,2,0,9,0,,ask_additional_service,-1,0,-1,-0.125,-0.058823529411764705,-0.42741493194872665,nlu,False,False,False,-1,-1,-0.42741493194872665
8434,not_luhf,not_escalation,18,8,8,4,2,2,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,False,False,False,2,2,0.8131393194811982
8435,luhf,not_escalation,20,8,8,3,2,3,0,9,3,"disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,0,-3,-3,0.0,-0.15,-1.103638323514327,nlg,False,False,False,0,0,0.0
8436,not_luhf,not_escalation,19,8,8,4,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.10526315789473684,0.7734820469090024,nlg,False,False,False,2,2,0.7734820469090024
8437,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8438,luhf,not_escalation,29,13,13,4,5,4,0,16,0,,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
8439,not_luhf,not_escalation,19,9,9,3,5,1,0,10,0,,ask_additional_service,2,0,2,0.2222222222222222,0.10526315789473684,0.7734820469090024,nlu,False,False,False,-1,-1,-0.3867410234545012
8440,luhf,not_escalation,20,9,9,2,4,3,0,10,1,disambiguate_user_profile,transportation_of_device,-1,-1,-2,-0.1111111111111111,-0.1,-0.7357588823428847,nlg,False,False,False,-1,-1,-0.36787944117144233
8441,not_luhf,not_escalation,30,13,13,7,2,4,0,16,1,disambiguate_user_profile,propose_date,3,-1,2,0.23076923076923078,0.06666666666666667,0.44626032029685964,nlg,False,False,False,0,0,0.0
8442,luhf,not_escalation,21,9,9,4,3,2,0,9,3,"disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,2,-3,-1,0.2222222222222222,-0.047619047619047616,-0.3499377491111553,nlg,False,False,False,0,0,0.0
8443,not_luhf,not_escalation,22,10,10,5,4,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
8444,not_luhf,not_escalation,19,8,8,3,3,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.125,0.05263157894736842,0.3867410234545012,nlg,False,False,False,2,2,0.7734820469090024
8445,not_luhf,not_escalation,19,8,8,4,4,0,0,10,1,did_not_understand,ask_desired_service,4,-1,3,0.5,0.15789473684210525,1.1602230703635035,nlg,False,False,False,0,0,0.0
8446,luhf,not_escalation,18,8,8,3,5,0,0,9,1,disambiguate_user_profile,transportation_of_device,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlg,False,False,False,1,1,0.4065696597405991
8447,not_luhf,not_escalation,21,9,9,3,4,2,0,12,0,,propose_date,1,0,1,0.1111111111111111,0.047619047619047616,0.3499377491111553,nlg,False,False,False,0,0,0.0
8448,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
8449,not_luhf,not_escalation,24,11,11,3,4,4,1,11,1,disambiguate_user_profile,confirm_date_scheduled,-1,0,-1,-0.09090909090909091,-0.041666666666666664,-0.301194211912202,nlu,False,False,False,3,3,0.9035826357366061
8450,not_luhf,not_escalation,28,13,13,5,5,3,0,15,0,,propose_date,2,0,2,0.15384615384615385,0.07142857142857142,0.49319392788321287,nlu,False,False,False,2,2,0.49319392788321287
8451,not_luhf,not_escalation,21,9,9,3,4,2,0,12,0,,inform_schedule_inspection,1,0,1,0.1111111111111111,0.047619047619047616,0.3499377491111553,nlg,False,False,False,-1,-1,-0.3499377491111553
8452,not_luhf,not_escalation,27,13,13,7,3,3,1,12,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3076923076923077,0.14814814814814814,1.036961042583566,nlu,False,False,False,3,3,0.7777207819376746
8453,not_luhf,not_escalation,20,9,9,4,4,1,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
8454,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,operating_hour_and_ask_for_schedule,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
8455,not_luhf,not_escalation,19,9,9,5,4,0,0,9,1,disambiguate_user_profile,inform_schedule_inspection,5,-1,4,0.5555555555555556,0.21052631578947367,1.5469640938180047,nlg,False,False,False,1,1,0.3867410234545012
8456,luhf,not_escalation,21,9,9,4,2,3,0,11,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,0,0,0.0
8457,not_luhf,not_escalation,18,8,8,6,0,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8458,not_luhf,not_escalation,18,8,8,2,5,1,0,10,0,,ask_additional_service,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlg,False,False,False,0,0,0.0
8459,not_luhf,not_escalation,22,10,10,6,3,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5,0.22727272727272727,1.6643554184903977,nlu,False,False,False,3,3,0.9986132510942387
8460,luhf,not_escalation,38,16,16,3,8,5,0,20,2,"failed_schedule_warning,failed_schedule_warning",transportation_of_device,-2,-2,-4,-0.125,-0.10526315789473684,-0.5982744768905401,nlg,False,False,False,-2,-2,-0.29913723844527007
8461,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8462,not_luhf,not_escalation,21,9,9,4,3,2,0,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.2222222222222222,0.047619047619047616,0.3499377491111553,nlg,False,False,False,0,0,0.0
8463,luhf,not_escalation,27,12,12,4,5,3,1,13,1,disambiguate_user_profile,time_asked_unavailable_propose_new,1,0,1,0.08333333333333333,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
8464,not_luhf,not_escalation,27,12,12,6,5,1,0,11,4,"disambiguate_user_profile,did_not_understand,did_not_understand,working_on_previous_request",working_on_previous_request,5,-4,1,0.4166666666666667,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
8465,luhf,not_escalation,20,9,9,2,7,0,0,9,2,"disambiguate_user_profile,transportation_type_unavailable",transportation_of_device,2,-2,0,0.2222222222222222,0.0,0.0,nlg,False,False,False,-1,-1,-0.36787944117144233
8466,luhf,not_escalation,17,8,8,3,5,0,0,9,0,,ask_additional_service,3,0,3,0.375,0.17647058823529413,1.28224479584618,nlg,False,False,False,0,0,0.0
8467,not_luhf,not_escalation,26,12,12,5,5,2,1,13,0,,confirm_date_scheduled,3,1,4,0.25,0.15384615384615385,1.0901271721360504,nlu,False,False,False,3,3,0.8175953791020378
